claim_id	source_id	order_key	page_id	locator	disposition	subkind	normalized_content	content_oid	exclusion_rationale	exclusion_review_ref	tombstone	superseded_by	tombstone_rationale	tombstone_review_ref
CL-TASAKI2020-2420	TASAKI2020	000457.0006	PG-TASAKI2020-0457	PDF p. 457; print p. 446; §11.5.2; equation (11.5.11)	assertion	equation	{â_{p,σ},â†_{q,τ}}=(1+4dν²)δ_{p,q}δ_{σ,τ}. (11.5.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2421	TASAKI2020	000457.0007	PG-TASAKI2020-0457	PDF p. 457; print p. 446; §11.5.2; equation (11.5.12)	assertion	equation	{b̂_{(u,ζ),σ},â†_{p,τ}}=0. (11.5.12)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2422	TASAKI2020	000457.0008	PG-TASAKI2020-0457	PDF p. 457; print p. 446; §11.5.2; equation (11.5.13)	assertion	equation	Ĥ_int = U∑_{x∈Λ}n̂_{x,↑}n̂_{x,↓}. (11.5.13)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2423	TASAKI2020	000458.0001	PG-TASAKI2020-0458	PDF p. 458; print p. 447; §11.5.2; equation (11.5.14)	assertion	equation	Ĥ_hop=t∑_{u∈I,ζ=1,2,σ=↑,↓}b̂†_{(u,ζ),σ}b̂_{(u,ζ),σ}−s∑_{p,q∈E; |p−q|=1; σ=↑,↓}â†_{p,σ}â_{q,σ}. (11.5.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2424	TASAKI2020	000458.0002	PG-TASAKI2020-0458	PDF p. 458; print p. 447; §11.5.2; equation (11.5.16)	assertion	equation	ĉ_{x,↓}ĉ_{x,↑}|Φ⟩=0. (11.5.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2425	TASAKI2020	000458.0003	PG-TASAKI2020-0458	PDF p. 458; print p. 447; §11.5.2; paragraph 5, atom 1	assertion	subclaim	Because the α- and β-states span the single-electron Hilbert space h, every many-electron state can be expressed using â† and b̂† operators as in (11.3.13).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2426	TASAKI2020	000458.0004	PG-TASAKI2020-0458	PDF p. 458; print p. 447; §11.5.2; equation (11.5.15)	assertion	equation	b̂_(u,ζ),σ|Φ⟩=0 for every u∈I, ζ=1,2, σ=↑,↓. (11.5.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2428	TASAKI2020	000459.0001	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; paragraph 2	assertion	unnumbered_obligation	Every finite-energy state |Φ⟩ admits the expansion (11.5.17).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2429	TASAKI2020	000459.0002	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; equation (11.5.17)	assertion	equation	|Φ⟩ = ∑_{A↑,A↓⊂E; A↑∩A↓=∅, |A↑|+|A↓|=N} c(A↑,A↓)(∏_{p∈A↑}âp,↑†)(∏_{p∈A↓}âp,↓†)|Φvac⟩. (11.5.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2430	TASAKI2020	000459.0003	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; equation (11.5.18)	assertion	equation	Ĥ_eff = P̂_0ĤP̂_0 = −s∑_{p,q∈E: |p−q|=1, σ=↑,↓}P̂_0â†_{p,σ}â_{q,σ}P̂_0. (11.5.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3205	TASAKI2020	000459.0004	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; hopping-term paragraph	assertion	subclaim	The hopping term obtained from (11.5.16) on E is the nearest-neighbor hopping Hamiltonian on E.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3206	TASAKI2020	000459.0005	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; ferromagnetic-exchange paragraph	assertion	subclaim	The conditions (11.5.16) on I × {1,2} generate ferromagnetic exchange between electrons in neighboring â† states.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3207	TASAKI2020	000459.0006	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; ferromagnetic-exchange paragraph	assertion	subclaim	All spins in each connected component of A_↑∪A_↓ must couple to maximum total spin.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3372	TASAKI2020	000459.0007	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; ferromagnetic-exchange paragraph	assertion	remark	Maximum total spin in each connected component alone does not imply global ferromagnetism.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3208	TASAKI2020	000459.0008	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; equivalence paragraph before Lemma 11.25	assertion	subclaim	The finite-energy conditions are exactly those of the J → ∞ t-J model (11.5.4) on E with the same N, proving the claimed equivalence.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2432	TASAKI2020	000459.0009	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; Lemma 11.25	assertion	lemma	Lemma 11.25 The limit t, U ↑ ∞ of the above Hubbard model with electron number N ≤ L d is equivalent to the J ↑ ∞ limit of the t-J model (11.5.4) with the same electron number N and the hopping amplitude τ = (1 + 4dν 2 )s.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2433	TASAKI2020	000459.0010	PG-TASAKI2020-0459	PDF p. 459; print p. 448; §11.5.2; Theorem 11.26	assertion	theorem	Theorem 11.26 (Metallic ferromagnetism in the d = 1 Hubbard model) Consider the above Hubbard model in one-dimension, and let the electron number N be odd and satisfy N ≤ L. Then in the limit t, U ↑ ∞, the ground states of the model have total spin Stot = N /2, and are non-degenerate apart from the trivial 2Stot + 1 = N + 1-fold degeneracy.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2434	TASAKI2020	000460.0001	PG-TASAKI2020-0460	PDF p. 460; print p. 449; §11.5.2; paragraph 3	definition	definition	The two lowest dispersive bands are called the a-band and the b-band; the remaining bands are higher bands.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2435	TASAKI2020	000461.0001	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; paragraph 9, atom 1	notation	notation	We again denote by E the d-dimensional L × L hypercubic lattice, and by I the corresponding lattice consisting of sites in the middle of bonds in E .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2436	TASAKI2020	000461.0002	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; paragraph 9, atom 2	notation	notation	We denote lattice sites as ( p, 1), ( p, 2), ( p, 3), (u, 1), and (u, 2) with p ∈ E and u ∈ I .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2437	TASAKI2020	000461.0003	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; paragraph 9, atom 3	definition	definition	For p ∈ E, ζ = 1, 2, 3, and σ = ↑, ↓, define â_{p,σ}, b̂_{p,σ}, and d̂_{p,σ} by (11.5.19), (11.5.20), and (11.5.21).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2438	TASAKI2020	000461.0004	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; equation (11.5.19)	assertion	equation	â_{p,σ} = [1/√(3+4dν²)]{∑_{ζ=1}^3ĉ_{(p,ζ),σ}+ν∑_{j=1,…,d; ζ=1,2}[ĉ_{(p+b_j,ζ),σ}+(−1)^ζĉ_{(p−b_j,ζ),σ}]}. (11.5.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2439	TASAKI2020	000461.0005	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; equation (11.5.20)	assertion	equation	b̂_{p,σ} = (1/√2){ĉ_{(p,1),σ}−ĉ_{(p,2),σ}}. (11.5.20)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2440	TASAKI2020	000461.0006	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; equation (11.5.21)	assertion	equation	d̂_{p,σ}=ĉ_{(p,1),σ}+ĉ_{(p,2),σ}−2ĉ_{(p,3),σ}. (11.5.21)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2441	TASAKI2020	000461.0007	PG-TASAKI2020-0461	PDF p. 461; print p. 450; §11.5.2; paragraph 12	definition	definition	For u ∈ I, ζ = 1, 2, and σ = ↑, ↓, define d̂_{(u,ζ),σ} by (11.5.22).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2442	TASAKI2020	000462.0001	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; equation (11.5.22)	assertion	equation	d̂_{(u,ζ),σ}=ĉ_{(u,ζ),σ}−ν{ĉ_{(u−b_j,3),σ}+(−1)^ζĉ_{(u+b_j,3),σ}}. (11.5.22)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3209	TASAKI2020	000462.0002	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; paragraph 2; atom 1	notation	notation	In (11.5.22), j denotes the unique index satisfying u±b_j∈E.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3373	TASAKI2020	000462.0003	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; paragraph 2; atom 2	hypothesis	hypothesis	The model parameter ν is positive.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3210	TASAKI2020	000462.0004	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; paragraph 2; audit split atom 2/3	assertion	unnumbered_obligation	Every state can be represented using â†, b̂†, and d̂† operators.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3211	TASAKI2020	000462.0005	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; paragraph 2; audit split atom 3/3	assertion	unnumbered_obligation	The â and b̂ operators satisfy the standard anticommutation relations (11.5.23).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2444	TASAKI2020	000462.0006	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; equation (11.5.23)	assertion	equation	{â p,σ , âq,τ † } = δ p,q δσ,τ , {b̂ p,σ , b̂q,τ † } = δ p,q δσ,τ , (11.5.23)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2445	TASAKI2020	000462.0007	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; equation (11.5.24)	assertion	equation	Ĥ_hop=∑_(p,q∈𝓔; |p−q|=1; σ=↑,↓){−s â†_(p,σ)â_(q,σ)−t b̂†_(p,σ)b̂_(q,σ)}+u₁∑_(p∈𝓔;σ=↑,↓)b̂†_(p,σ)b̂_(p,σ)+u₂{∑_(p∈𝓔;σ=↑,↓)d̂†_(p,σ)d̂_(p,σ)+∑_(u∈𝓘;ζ=1,2;σ=↑,↓)d̂†_((u,ζ),σ)d̂_((u,ζ),σ)}. (11.5.24)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2446	TASAKI2020	000462.0008	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; paragraph 5	assertion	unnumbered_obligation	The â- and b̂-states form separate bands with dispersion relations εa(k)=−2s∑_{j=1}^d cos(kj) and εb(k)=u1−2t∑_{j=1}^d cos(kj).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2447	TASAKI2020	000462.0009	PG-TASAKI2020-0462	PDF p. 462; print p. 451; §11.5.2; Theorem 11.27	assertion	theorem	Theorem 11.27 Let the dimension d = 1, 2, 3, . . . be arbitrary and suppose that the electron number N satisfies L d ≤ N ≤ 2L d , and u 1 > 2d(|s| + 2|t|). Then, in the limit u 2 , U ↑ ∞, the ground states of the above model exhibit ferromagnetism in the sense that they have the maximum possible total spin Stot = N /2.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2448	TASAKI2020	000467.0001	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; paragraph 3, atom 1	domain	domain	Let us summarize the Dirac notation for quantum mechanics, which is standard in the physics literature, and used throughout the present book.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2449	TASAKI2020	000467.0002	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; paragraph 3, atom 2	assertion	unnumbered_obligation	For any |Φ⟩, |Ψ ⟩ ∈ H and α, β ∈ C, one has α|Φ⟩ + β|Ψ ⟩ ∈ H .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2450	TASAKI2020	000467.0003	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; equation (A.1.1)	assertion	equation	|Φ⟩ = (ϕ_1,ϕ_2,…,ϕ_D)^t. (A.1.1)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2451	TASAKI2020	000467.0004	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; paragraph 4	notation	notation	For |Φ⟩, |Ψ⟩ ∈ H, denote their inner product by (A.1.2).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2452	TASAKI2020	000467.0005	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; equation (A.1.2)	assertion	equation	⟨Φ|Ψ⟩ := ∑_{j=1}^D(ϕ_j)*ψ_j. (A.1.2)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2453	TASAKI2020	000467.0006	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; paragraph 6	assertion	unnumbered_obligation	Writing |Ψ⟩ = (ψ₁,…,ψ_D)^t, the inner product satisfies (A.1.3).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2454	TASAKI2020	000467.0007	PG-TASAKI2020-0467	PDF p. 467; print p. 457; §A.1; equation (A.1.3)	assertion	equation	⟨Φ|Ψ ⟩ = ⟨Ψ |Φ⟩∗ , (A.1.3)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2455	TASAKI2020	000468.0001	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.4)	assertion	equation	⟨Φ| α|Ψ ⟩ + β|Ξ ⟩ = α⟨Φ|Ψ ⟩ + β⟨Φ|Ξ ⟩, (A.1.4)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2456	TASAKI2020	000468.0002	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 3	definition	definition	The norm of |Φ⟩ ∈ H, written ‖Φ‖ or ‖|Φ⟩‖, is defined by (A.1.5).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2457	TASAKI2020	000468.0003	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.5)	assertion	equation	∥Φ∥:=√⟨Φ|Φ⟩. (A.1.5)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2458	TASAKI2020	000468.0004	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.6)	assertion	equation	⟨Φ| = (|Φ⟩)† = (ϕ1∗ , ϕ2∗ , . . . , ϕ ∗D ). (A.1.6)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2459	TASAKI2020	000468.0005	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.7)	assertion	equation	(α|Φ⟩+β|Ψ⟩)†=α*⟨Φ|+β*⟨Ψ|. (A.1.7)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2460	TASAKI2020	000468.0006	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 8, atom 1	notation	notation	We denote by 1̂ the identity operator.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2461	TASAKI2020	000468.0007	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 8, atom 2	assertion	unnumbered_obligation	For operators Â, B̂ and α, β ∈ ℂ, the linear combination αÂ + βB̂ is an operator and satisfies (A.1.8).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2462	TASAKI2020	000468.0008	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.8)	assertion	equation	(α Â + β B̂)|Φ⟩ = α Â|Φ⟩ + β B̂|Φ⟩, (A.1.8)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2463	TASAKI2020	000468.0009	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 10	assertion	unnumbered_obligation	The adjoint Â† of an operator Â is the unique operator satisfying (A.1.9).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2464	TASAKI2020	000468.0010	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.9)	assertion	equation	⟨Φ| Â|Ψ ⟩ = ⟨Ψ | Â† |Φ⟩∗ , (A.1.9)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2465	TASAKI2020	000468.0011	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 12, atom 1	domain	domain	Let |Ξ ⟩ = Â|Ψ ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2466	TASAKI2020	000468.0012	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; paragraph 12, atom 2	assertion	unnumbered_obligation	Then (A.1.3) implies ⟨Φ| Â|Ψ ⟩ = ⟨Φ|Ξ ⟩ = ⟨Ξ |Φ⟩∗ .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2467	TASAKI2020	000468.0013	PG-TASAKI2020-0468	PDF p. 468; print p. 458; §A.1; equation (A.1.10)	assertion	equation	( Â|Ψ ⟩)† = ⟨Ψ | Â† , (A.1.10)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2468	TASAKI2020	000469.0001	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; equation (A.1.11)	assertion	equation	( Â† )† = Â, (α Â + β B̂)† = α ∗ Â† + β ∗ B̂ † , ( Â B̂)† = B̂ † Â† . (A.1.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2469	TASAKI2020	000469.0002	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; equation (A.1.12)	assertion	equation	∥ Â|Φ⟩∥2 = ⟨Φ| Â† Â|Φ⟩, (A.1.12)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2470	TASAKI2020	000469.0003	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; paragraph 6	notation	notation	For any |Φ⟩, |Ψ ⟩ ∈ H , we denote by |Φ⟩⟨Ψ | the operator which maps an arbitrary state |Ξ ⟩ to ⟨Ψ |Ξ ⟩ |Φ⟩, which means the state |Φ⟩ multiplied by a complex number ⟨Ψ |Ξ ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2471	TASAKI2020	000469.0004	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; equation (A.1.13)	assertion	equation	|Φ⟩⟨Ψ | |Ξ ⟩ = |Φ⟩⟨Ψ |Ξ ⟩. (A.1.13)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2472	TASAKI2020	000469.0005	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; equation (A.1.14)	assertion	equation	∑_{j=1}^D|Ψ_j⟩⟨Ψ_j| = 1̂. (A.1.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2473	TASAKI2020	000469.0006	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; paragraph 10, atom 1	definition	definition	An operator Â that satisfies Â = Â† is said to be self-adjoint (or Hermitian), and an operator Û that satisfies Û † Û = Û Û † = 1̂ is said to be unitary.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2474	TASAKI2020	000469.0007	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; paragraph 10, atom 2	assertion	unnumbered_obligation	For any self-adjoint operator Â, there exists an orthonormal basis {|Ψ j ⟩} j=1,...,D such that Â|Ψ j ⟩ = a j |Ψ j ⟩ for all j = 1, . . . , D, where a j ∈ R is an eigenvalue of Â.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2475	TASAKI2020	000469.0008	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; paragraph 10, atom 3	assertion	unnumbered_obligation	Likewise, for any unitary operator Û , there exists an orthonormal basis {|Ψ j ⟩} j=1,...,D such that Û |Ψ j ⟩ = u j |Ψ j ⟩ for all j = 1, . . . , D, where u j ∈ C with |u j | = 1 is an eigenvalue of Û .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2476	TASAKI2020	000469.0009	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; paragraph 10, atom 4	domain	domain	Let {|Ψ j ⟩} j=1,...,D be an arbitrary orthonormal basis.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2478	TASAKI2020	000469.0010	PG-TASAKI2020-0469	PDF p. 469; print p. 459; §A.1; equation (A.1.15)	assertion	equation	Tr[Â] = ∑_{j=1}^D ⟨Ψ_j|Â|Ψ_j⟩. (A.1.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2479	TASAKI2020	000470.0001	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; paragraph 2	hypothesis	hypothesis	Let Û be a unitary operator, and suppose that every state |Φ⟩ ∈ H is transformed to Û |Φ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2480	TASAKI2020	000470.0002	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; equation (A.1.16)	assertion	equation	Â→Û†ÂÛ. (A.1.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2481	TASAKI2020	000470.0003	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; paragraph 3, atom 1	hypothesis	hypothesis	To see another convention, suppose that a self-adjoint operator Â (such as a Hamiltonian) and a state |Φ⟩ satisfy the eigenvalue equation Â|Φ⟩ = a|Φ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2482	TASAKI2020	000470.0004	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; paragraph 3, atom 2	assertion	unnumbered_obligation	Thus we have the same eigenvalue equation Â′ |Φ ′ ⟩ = a|Φ ′ ⟩ with |Φ ′ ⟩ = Û |Φ⟩ and Â′ = Û ÂÛ † .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2483	TASAKI2020	000470.0005	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; equation (A.1.17)	assertion	equation	Â → Û ÂÛ † . (A.1.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2484	TASAKI2020	000470.0006	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; paragraph 5, atom 1	hypothesis	hypothesis	Multiple systems Suppose that there are two quantum mechanical systems with Hilbert spaces H1 and H2 , whose dimensions are D1 and D2 , respectively.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2485	TASAKI2020	000470.0007	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; paragraph 5, atom 2	assertion	unnumbered_obligation	Therefore, if {|Φ j ⟩1 } j=1,...,D1 and {|Ψk ⟩2 }k=1,...,D2 are orthonormal bases for H1 and H2 , respectively, then an orthonormal basis of H1 ⊗ H2 is given by {|Φ j ⟩1 ⊗ |Ψk ⟩2 } j=1,...,D1 , k=1,...,D2 .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2486	TASAKI2020	000470.0008	PG-TASAKI2020-0470	PDF p. 470; print p. 460; §A.1; equation (A.1.18)	assertion	equation	( Â ⊗ B̂)|Φ⟩1 ⊗ |Ψ ⟩2 = ( Â|Φ⟩1 ) ⊗ ( B̂|Ψ ⟩2 ), (A.1.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2487	TASAKI2020	000471.0001	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; paragraph 2	domain	domain	Let |Ξ⟩ ∈ H be normalized. Its two reduced density matrices are obtained by taking the partial traces over H₂ and H₁, respectively.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2488	TASAKI2020	000471.0002	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; equation (A.1.19)	assertion	equation	ρ̂₁:=Tr₂[|Ξ⟩⟨Ξ|], ρ̂₂:=Tr₁[|Ξ⟩⟨Ξ|]. (A.1.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2489	TASAKI2020	000471.0003	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; equation (A.1.20)	assertion	equation	S_{1|2} := −Tr[ρ̂_1 log ρ̂_1] = −Tr[ρ̂_2 log ρ̂_2]. (A.1.20)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2490	TASAKI2020	000471.0004	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; equation (A.1.21)	assertion	equation	|Ξ⟩ = ∑_{j=1}^d qj |Φ̃j⟩1 ⊗ |Ψ̃j⟩2. (A.1.21)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2491	TASAKI2020	000471.0005	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; paragraph 6	assertion	remark	Here {|Φ̃1⟩1,…,|Φ̃d⟩1} and {|Ψ̃1⟩2,…,|Ψ̃d⟩2} are orthonormal sets, qj>0, and ∑_{j=1}^d(qj)²=1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2492	TASAKI2020	000471.0006	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; equation (A.1.22)	assertion	equation	ρ̂1 = ∑_{j=1}^d(qj)²|Φ̃j⟩1 1⟨Φ̃j|, ρ̂2 = ∑_{j=1}^d(qj)²|Ψ̃j⟩2 2⟨Ψ̃j|. (A.1.22)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2493	TASAKI2020	000471.0007	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; equation (A.1.23)	assertion	equation	S_{1|2} = −∑_{j=1}^d (q_j)^2 log (q_j)^2. (A.1.23)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-2494	TASAKI2020	000471.0008	PG-TASAKI2020-0471	PDF p. 471; print p. 461; §A.1; paragraph 9	hypothesis	hypothesis	Suppose that D1 = D2 .	PENDING	NONE	NONE	false	NONE	NONE	NONE
